id,season,team_api_id,players,total_score,average_score,team_long_name,total_points,avg_score_discrete,total_score_discrete,avg_score_quantile,total_score_quantile
713,2011/2012,10205,"[25986, 113672, 24970, 187150, 183185, 88986, 30752, 38433, 213922, 38699, 24494, 38458, 24123, 173885, 18628, 33733, 160844, 150737, 75474, 150872, 37480, 30958, 42479, 41466, 205307]",1884.5,75.38,Villarreal CF,41,"(74.344, 75.737]","(1817.505, 1922.755]","(75.089, 76.163]","(1848.8, 1891.036]"
714,2013/2014,10205,"[58499, 113672, 183185, 88986, 38044, 172324, 17703, 282284, 298157, 517941, 183479, 193978, 280638, 262592, 41157, 160844, 2768, 38484, 177503, 316771, 37480, 96623, 42479, 150644, 268282]",1694.8785714285714,67.79514285714285,Villarreal CF,59,"(67.377, 68.771]","(1607.004, 1712.255]","(67.711, 68.375]","(1674.5, 1698.154]"
715,2014/2015,10205,"[58499, 113672, 182921, 183185, 38044, 359197, 571685, 246438, 189101, 242094, 193978, 262592, 41157, 160844, 2768, 38484, 177503, 37480, 213483, 96623, 42479, 574200, 294003, 251256, 79737, 268282]",1878.9142857142856,72.26593406593408,Villarreal CF,60,"(71.557, 72.951]","(1817.505, 1922.755]","(72.263, 72.704]","(1848.8, 1891.036]"
716,2015/2016,10205,"[37506, 58499, 34952, 182921, 113672, 562062, 675088, 183185, 571685, 282281, 189101, 474672, 45744, 517941, 193978, 38467, 160844, 201939, 629594, 42479, 358127, 96623, 210164, 574200, 79737, 268282]",1939.1738095238093,74.58360805860806,Villarreal CF,64,"(74.344, 75.737]","(1922.755, 2028.006]","(74.479, 75.089]","(1891.036, 1953.176]"
717,2008/2009,8633,"[41470, 37259, 30878, 25759, 34602, 36784, 28467, 23988, 30649, 30655, 25921, 30657, 30658, 37576, 30670, 34520, 42714, 30962, 30834, 57078, 30840, 41467, 32765, 18814]",1851.0,77.125,Real Madrid CF,78,"(75.737, 77.131]","(1817.505, 1922.755]","(76.163, 77.607]","(1848.8, 1891.036]"
718,2009/2010,8633,"[37259, 25759, 30889, 30893, 28467, 23988, 26166, 30649, 30655, 25921, 30657, 37442, 41156, 37581, 41044, 42714, 34029, 30962, 30840, 32765, 18814]",1726.5,82.21428571428571,Real Madrid CF,96,"(81.311, 82.704]","(1712.255, 1817.505]","(79.366, 82.704]","(1698.154, 1727.406]"
719,2010/2011,8633,"[36378, 25759, 30889, 30893, 46509, 28467, 23988, 26166, 30911, 30657, 37442, 25921, 41156, 37581, 41044, 42346, 34029, 30960, 30962, 150649, 213499]",1655.0,78.80952380952381,Real Madrid CF,92,"(78.524, 79.917]","(1607.004, 1712.255]","(77.607, 79.366]","(1645.15, 1674.5]"
720,2011/2012,8633,"[29590, 36378, 25759, 30889, 46509, 30893, 28467, 23988, 26166, 150330, 30911, 25921, 30657, 37442, 41156, 230982, 40648, 41044, 27365, 42346, 34029, 30962]",1799.5,81.79545454545455,Real Madrid CF,100,"(81.311, 82.704]","(1712.255, 1817.505]","(79.366, 82.704]","(1782.147, 1809.758]"
721,2012/2013,8633,"[29590, 36378, 25759, 30889, 46509, 30893, 28467, 23988, 26166, 150330, 30911, 25921, 30657, 37442, 230982, 40648, 30675, 41044, 42346, 34029, 30962, 31097, 41466, 213499, 213501]",2051.0,82.04,Real Madrid CF,85,"(81.311, 82.704]","(2028.006, 2133.256]","(79.366, 82.704]","(2037.218, 2449.007]"
722,2013/2014,8633,"[29590, 36378, 30889, 30893, 46509, 31921, 282674, 28467, 26166, 25921, 37442, 30657, 281085, 230982, 191315, 205278, 42346, 208494, 30962, 31097, 41466, 213499, 213501]",1875.939682539683,81.5625948930297,Real Madrid CF,87,"(81.311, 82.704]","(1817.505, 1922.755]","(79.366, 82.704]","(1848.8, 1891.036]"
723,2014/2015,8633,"[70409, 346004, 29590, 30893, 31921, 282674, 28467, 26166, 25921, 30657, 37442, 230982, 164684, 191315, 205278, 95078, 42346, 51949, 30962, 31097, 213499]",1724.85,82.13571428571429,Real Madrid CF,92,"(81.311, 82.704]","(1712.255, 1817.505]","(79.366, 82.704]","(1698.154, 1727.406]"
724,2015/2016,8633,"[359193, 30893, 31921, 282674, 28467, 26166, 25921, 37442, 230982, 164684, 208077, 191315, 40672, 95078, 51949, 208494, 30962, 239219, 31097, 213499, 635772, 281085]",1785.4075396825394,81.15488816738815,Real Madrid CF,90,"(79.917, 81.311]","(1712.255, 1817.505]","(79.366, 82.704]","(1782.147, 1809.758]"
725,2008/2009,8634,"[96643, 30981, 36615, 154256, 32657, 30738, 154257, 30740, 107930, 30626, 26146, 39854, 33074, 26169, 33988, 30661, 33732, 101590, 33639, 96616, 37482, 30955, 150250]",1742.0,75.73913043478261,FC Barcelona,87,"(75.737, 77.131]","(1712.255, 1817.505]","(75.089, 76.163]","(1727.406, 1754.043]"
726,2009/2010,8634,"[34304, 96643, 30981, 36615, 35724, 32657, 154257, 30738, 30740, 154259, 26146, 30626, 30891, 39854, 33988, 30661, 37482, 150250, 30955]",1559.0,82.05263157894737,FC Barcelona,99,"(81.311, 82.704]","(1501.754, 1607.004]","(79.366, 82.704]","(1555.7, 1584.57]"
727,2010/2011,8634,"[34304, 96643, 30981, 32657, 30738, 154257, 172948, 172949, 154259, 26146, 38818, 30891, 39854, 213688, 30909, 26434, 33988, 30661, 33732, 33992, 195305, 37482, 30955, 150250, 212472]",1955.0,78.2,FC Barcelona,96,"(77.131, 78.524]","(1922.755, 2028.006]","(77.607, 79.366]","(1953.176, 2037.218]"
728,2011/2012,8634,"[34304, 30981, 32657, 30738, 154257, 172948, 172949, 30613, 38818, 26146, 39854, 213688, 30909, 26434, 33988, 30661, 213702, 33732, 33992, 37482, 30955, 150250, 212472, 50047]",1944.5,81.02083333333333,FC Barcelona,91,"(79.917, 81.311]","(1922.755, 2028.006]","(79.366, 82.704]","(1891.036, 1953.176]"
729,2012/2013,8634,"[30981, 32657, 154257, 30738, 30613, 172949, 38818, 39854, 213688, 30909, 33988, 30661, 33732, 213704, 33992, 150739, 195305, 37482, 150250, 30955, 23678, 50047]",1816.0,82.54545454545455,FC Barcelona,100,"(81.311, 82.704]","(1712.255, 1817.505]","(79.366, 82.704]","(1809.758, 1848.8]"
730,2013/2014,8634,"[30981, 32657, 154257, 30613, 38818, 39854, 213688, 33988, 30661, 33732, 33992, 19533, 150739, 195305, 150250, 37482, 30955, 212472, 23678, 50047]",1653.4261904761906,82.67130952380953,FC Barcelona,87,"(81.311, 82.704]","(1607.004, 1712.255]","(79.366, 82.704]","(1645.15, 1674.5]"
731,2014/2015,8634,"[30981, 154257, 38818, 26403, 242469, 37421, 25773, 39854, 213688, 40636, 33988, 33992, 19533, 150739, 522579, 172116, 195305, 150250, 37482, 30955, 212472]",1698.2198412698413,80.86761148904006,FC Barcelona,94,"(79.917, 81.311]","(1607.004, 1712.255]","(79.366, 82.704]","(1698.154, 1727.406]"
732,2015/2016,8634,"[30981, 189192, 154257, 26005, 38818, 26403, 242469, 37421, 25773, 40636, 33988, 33992, 19533, 150739, 522579, 195305, 37482, 30955, 184554, 39792, 212472]",1736.7809523809522,82.70385487528344,FC Barcelona,91,"(81.311, 82.704]","(1712.255, 1817.505]","(79.366, 82.704]","(1727.406, 1754.043]"
733,2008/2009,8305,"[37506, 30468, 75397, 52490, 30992, 38044, 27420, 33439, 32675, 37427, 40501, 41156, 34382, 37461, 42200, 37468, 37469, 37470, 37471, 37473, 37474, 75390]",1577.5,71.70454545454545,Getafe CF,42,"(71.557, 72.951]","(1501.754, 1607.004]","(71.673, 72.263]","(1555.7, 1584.57]"
734,2009/2010,8305,"[37506, 30468, 75397, 30992, 38427, 32675, 75307, 37427, 40501, 75192, 34381, 37461, 37469, 37470, 37471, 37474, 75619, 150770, 37622, 41470]",1485.5,74.275,Getafe CF,58,"(72.951, 74.344]","(1396.504, 1501.754]","(73.77, 74.479]","(1473.969, 1512.839]"
735,2010/2011,8305,"[75397, 30992, 107930, 38427, 38431, 32675, 75307, 102572, 37427, 183482, 34381, 37461, 40668, 37469, 37471, 37474, 75619, 33762, 80497, 150770, 164852, 37622, 41470]",1690.5,73.5,Getafe CF,44,"(72.951, 74.344]","(1607.004, 1712.255]","(73.177, 73.77]","(1674.5, 1698.154]"
736,2011/2012,8305,"[75397, 38427, 32675, 33845, 240054, 75192, 201916, 24383, 78404, 37449, 37451, 37461, 37471, 33634, 75619, 32999, 37479, 33778, 167027, 150770, 2805, 37622, 213493, 111994, 41470]",1764.0,70.56,Getafe CF,47,"(70.164, 71.557]","(1712.255, 1817.505]","(70.434, 71.068]","(1754.043, 1782.147]"
737,2012/2013,8305,"[75397, 154256, 38427, 209950, 38431, 241825, 155050, 102572, 38573, 33845, 240054, 75192, 24383, 78404, 37449, 37451, 37461, 18904, 33634, 37479, 32999, 213489, 150770, 167027, 37622, 41470]",1912.5,73.5576923076923,Getafe CF,47,"(72.951, 74.344]","(1817.505, 1922.755]","(73.177, 73.77]","(1891.036, 1953.176]"
738,2013/2014,8305,"[163843, 75397, 40203, 38427, 209950, 38431, 102572, 38573, 33845, 240054, 46391, 182456, 75192, 201916, 24383, 78404, 37449, 37451, 77773, 37461, 40668, 33634, 37479, 32999, 150770]",1672.895238095238,66.91580952380951,Getafe CF,42,"(65.984, 67.377]","(1607.004, 1712.255]","(66.522, 67.711]","(1645.15, 1674.5]"
739,2014/2015,8305,"[75397, 67334, 38427, 209950, 101920, 109222, 38573, 240054, 46391, 75192, 265275, 201916, 24383, 37449, 394825, 77773, 115798, 166111, 518240, 33634, 37479, 32999, 323438, 213489]",1703.45,70.97708333333334,Getafe CF,37,"(70.164, 71.557]","(1607.004, 1712.255]","(70.434, 71.068]","(1698.154, 1727.406]"
740,2015/2016,8305,"[690308, 67334, 195335, 369800, 109222, 38573, 240054, 46391, 75192, 262592, 100033, 37449, 394825, 112205, 389202, 183548, 518240, 39142, 37479, 32999, 213489, 188540, 523390]",1612.265873015873,70.09851621808143,Getafe CF,36,"(68.771, 70.164]","(1607.004, 1712.255]","(69.937, 70.434]","(1584.57, 1619.893]"
741,2008/2009,8661,"[33028, 31498, 38922, 38160, 37411, 21414, 32678, 33845, 33849, 37439, 33856, 24131, 30276, 33861, 33893, 25574, 56686, 37491, 38398, 37631]",1497.5,74.875,RCD Mallorca,51,"(74.344, 75.737]","(1396.504, 1501.754]","(74.479, 75.089]","(1473.969, 1512.839]"
742,2009/2010,8661,"[33028, 127370, 38160, 38433, 19372, 33849, 33854, 37439, 33856, 24131, 33861, 33607, 33893, 25574, 56686, 37491, 25462, 41718, 5243, 37631]",1463.5,73.175,RCD Mallorca,62,"(72.951, 74.344]","(1396.504, 1501.754]","(72.704, 73.177]","(1421.623, 1473.969]"
743,2010/2011,8661,"[40710, 38160, 182928, 28955, 151075, 20771, 68260, 32678, 200630, 33849, 193978, 24123, 37439, 33856, 33607, 167376, 103904, 33893, 25574, 215405, 56686, 25462]",1490.5,67.75,RCD Mallorca,44,"(67.377, 68.771]","(1396.504, 1501.754]","(67.711, 68.375]","(1473.969, 1512.839]"
744,2011/2012,8661,"[38794, 38160, 182928, 45204, 39198, 183327, 151075, 68260, 20771, 74663, 291635, 200630, 33849, 193978, 37439, 33856, 299981, 167376, 103904, 37350, 56686, 31731, 38131, 25462]",1576.0,65.66666666666667,RCD Mallorca,52,"(64.591, 65.984]","(1501.754, 1607.004]","(65.327, 66.522]","(1555.7, 1584.57]"
745,2012/2013,8661,"[37511, 268039, 38160, 32656, 45204, 172948, 39198, 291635, 260659, 200630, 202553, 193978, 33849, 37439, 41157, 167376, 97491, 103904, 33762, 32870, 80492, 215405, 38131, 25462]",1728.0,72.0,RCD Mallorca,36,"(71.557, 72.951]","(1712.255, 1817.505]","(71.673, 72.263]","(1727.406, 1754.043]"
746,2008/2009,9865,"[21785, 115229, 74403, 74404, 45605, 11555, 74663, 4902, 37419, 75310, 46384, 38581, 43329, 33731, 18501, 6864, 96613, 75239, 37622, 5243, 41469]",1505.0,71.66666666666667,UD Almería,46,"(71.557, 72.951]","(1501.754, 1607.004]","(71.068, 71.673]","(1473.969, 1512.839]"
747,2009/2010,9865,"[43329, 41469, 74435, 11555, 96613, 45605, 74663, 75239, 18501, 39142, 6853, 150316, 6864, 40049, 46384, 38581, 113627, 115229]",1309.5,72.75,UD Almería,42,"(71.557, 72.951]","(1291.253, 1396.504]","(72.704, 73.177]","(1229.603, 1346.3]"
748,2010/2011,9865,"[26886, 74404, 45605, 93480, 37419, 150316, 46384, 38581, 202553, 26554, 43329, 33731, 6853, 18501, 6864, 113627, 96613, 20325, 75239, 39142, 40049]",1528.0,72.76190476190476,UD Almería,30,"(71.557, 72.951]","(1501.754, 1607.004]","(72.704, 73.177]","(1512.839, 1555.7]"
749,2013/2014,9865,"[38406, 189192, 150296, 199839, 11555, 280483, 280485, 75306, 157869, 112563, 38581, 33731, 38469, 18501, 31303, 280276, 196188, 38241, 362855, 18664, 80500, 37622]",1448.1833333333334,65.82651515151515,UD Almería,40,"(64.591, 65.984]","(1396.504, 1501.754]","(65.327, 66.522]","(1421.623, 1473.969]"
750,2014/2015,9865,"[99333, 45204, 434325, 37656, 150296, 113311, 199839, 280483, 11555, 280485, 150316, 517294, 260659, 38581, 477493, 282680, 38469, 362855, 202220, 254702, 37622, 251256]",1508.8952380952385,68.5861471861472,UD Almería,32,"(67.377, 68.771]","(1501.754, 1607.004]","(68.375, 69.176]","(1473.969, 1512.839]"
751,2008/2009,9864,"[33666, 38151, 38025, 33826, 33827, 24612, 43310, 45744, 33843, 25913, 121923, 37450, 38479, 102612, 150491, 24168, 41707, 11758, 37488, 5233, 32763]",1447.0,68.9047619047619,Málaga CF,55,"(68.771, 70.164]","(1396.504, 1501.754]","(68.375, 69.176]","(1421.623, 1473.969]"
752,2009/2010,9864,"[24450, 33800, 186122, 154256, 41622, 163236, 24612, 37419, 43310, 36400, 33843, 25913, 37450, 47563, 31312, 33872, 30419, 102612, 33753, 188517, 41707, 37488, 5233, 32763]",1647.5,68.64583333333333,Málaga CF,37,"(67.377, 68.771]","(1607.004, 1712.255]","(68.375, 69.176]","(1645.15, 1674.5]"
753,2010/2011,9864,"[191873, 33800, 37656, 28955, 33826, 163236, 24612, 38822, 37419, 43310, 36400, 33843, 26805, 25913, 193226, 37450, 19403, 34000, 102612, 51545, 23779, 188517, 128870, 41707, 11758, 96623, 37488, 56819, 112758, 238841, 30459]",2150.5,69.37096774193549,Málaga CF,43,"(68.771, 70.164]","(2133.256, 2238.506]","(69.176, 69.937]","(2037.218, 2449.007]"
754,2011/2012,9864,"[191873, 38521, 28439, 37787, 28955, 38822, 34602, 33843, 39990, 37436, 37824, 37450, 193226, 34000, 191315, 102612, 51545, 25563, 103139, 41707, 11758, 56819, 112758, 238841, 30459]",1884.0,75.36,Málaga CF,58,"(74.344, 75.737]","(1817.505, 1922.755]","(75.089, 76.163]","(1848.8, 1891.036]"
755,2012/2013,9864,"[28439, 28955, 408994, 38822, 50473, 33843, 39990, 30646, 42168, 45244, 37824, 37576, 193226, 49866, 37450, 191315, 25563, 363363, 41707, 11758, 56819, 267380, 112758, 38521, 30459]",1646.0,65.84,Málaga CF,57,"(64.591, 65.984]","(1607.004, 1712.255]","(65.327, 66.522]","(1645.15, 1674.5]"
756,2013/2014,9864,"[191873, 28439, 28955, 39198, 46120, 50473, 35497, 474668, 474672, 33843, 18483, 30646, 45244, 37450, 193226, 181203, 18520, 363363, 282472, 41707, 11758, 112758]",1603.3932539682542,72.88151154401156,Málaga CF,45,"(71.557, 72.951]","(1501.754, 1607.004]","(72.704, 73.177]","(1584.57, 1619.893]"
757,2014/2015,9864,"[191873, 562062, 28439, 573463, 39198, 198566, 46120, 474672, 30646, 38842, 45244, 104382, 37450, 432591, 46808, 18520, 25563, 282472, 41707, 112758, 238841, 41470]",1583.9444444444446,71.99747474747475,Málaga CF,50,"(71.557, 72.951]","(1501.754, 1607.004]","(71.673, 72.263]","(1555.7, 1584.57]"
758,2015/2016,9864,"[41470, 213653, 573463, 39198, 477471, 46120, 75445, 30646, 38842, 683450, 104382, 242887, 31047, 37450, 432591, 18520, 25563, 522203, 261599, 41707, 56686, 112758, 215927, 238841, 79742]",1776.798412698413,71.07193650793651,Málaga CF,48,"(70.164, 71.557]","(1712.255, 1817.505]","(71.068, 71.673]","(1754.043, 1782.147]"
759,2008/2009,10281,"[75392, 30990, 33820, 38431, 56867, 37672, 38065, 33586, 33588, 75192, 33729, 38471, 25551, 18395, 37597, 2790, 39142, 43374, 96623, 96627, 3316, 33022, 6911]",1670.0,72.6086956521739,Real Valladolid,43,"(71.557, 72.951]","(1607.004, 1712.255]","(72.263, 72.704]","(1645.15, 1674.5]"
760,2009/2010,10281,"[37507, 75398, 173965, 30990, 34575, 33022, 38431, 80295, 19243, 33586, 33588, 41016, 37440, 33729, 156097, 192841, 97486, 41168, 97490, 37597, 2790, 111975, 43374, 41582, 75001, 35324, 75390, 6911]",1934.0,69.07142857142857,Real Valladolid,36,"(68.771, 70.164]","(1922.755, 2028.006]","(68.375, 69.176]","(1891.036, 1953.176]"
761,2012/2013,10281,"[25347, 71563, 36130, 114601, 150574, 33586, 183346, 183348, 154938, 74302, 74689, 40523, 41166, 97486, 41168, 46808, 40675, 111975, 43374, 75376, 79737]",1451.5,69.11904761904762,Real Valladolid,43,"(68.771, 70.164]","(1396.504, 1501.754]","(68.375, 69.176]","(1421.623, 1473.969]"
762,2013/2014,10281,"[213504, 25347, 71563, 51341, 154259, 36130, 150574, 33586, 143795, 183346, 74302, 74689, 238786, 40523, 41166, 46808, 40675, 111975, 196203, 94571, 43374, 75376, 79737, 41725]",1700.920274170274,70.87167809042809,Real Valladolid,36,"(70.164, 71.557]","(1607.004, 1712.255]","(70.434, 71.068]","(1698.154, 1727.406]"
763,2008/2009,8479,"[99333, 75398, 38035, 38036, 114339, 33958, 102572, 37423, 30897, 37434, 37440, 38464, 18628, 42310, 37448, 75474, 34268, 57057, 12005, 96623, 74747]",1441.5,68.64285714285714,RC Recreativo,33,"(67.377, 68.771]","(1396.504, 1501.754]","(68.375, 69.176]","(1421.623, 1473.969]"
764,2009/2010,8394,"[38403, 25735, 50048, 33805, 27668, 38044, 34601, 32043, 102572, 38573, 33582, 38577, 150968, 183101, 24385, 164676, 30534, 34005, 33762, 33635, 30698, 38890, 11758, 33775, 37623, 41464, 37754]",1971.5,73.01851851851852,Real Zaragoza,41,"(72.951, 74.344]","(1922.755, 2028.006]","(72.704, 73.177]","(1953.176, 2037.218]"
765,2010/2011,8394,"[38403, 45457, 27668, 26519, 38044, 27678, 32043, 38700, 38573, 33582, 150968, 164676, 30534, 30664, 8780, 25560, 33635, 38379, 33644, 33775, 73078, 37754, 31103]",1671.0,72.65217391304348,Real Zaragoza,45,"(71.557, 72.951]","(1607.004, 1712.255]","(72.263, 72.704]","(1645.15, 1674.5]"
766,2011/2012,8394,"[30852, 111885, 24852, 150045, 27678, 37793, 9128, 38573, 215927, 150968, 213695, 30534, 213707, 193870, 70865, 102612, 28907, 33775, 178802, 73078, 37623, 38136, 40958, 31103]",1726.5,71.9375,Real Zaragoza,43,"(71.557, 72.951]","(1712.255, 1817.505]","(71.673, 72.263]","(1698.154, 1727.406]"
767,2012/2013,8394,"[369800, 22928, 37654, 31014, 38575, 213695, 257855, 30664, 213707, 213711, 364244, 102612, 31318, 196188, 12766, 33775, 178802, 194036, 73078, 37623, 38136, 193533, 40958]",1553.5,67.54347826086956,Real Zaragoza,34,"(67.377, 68.771]","(1501.754, 1607.004]","(66.522, 67.711]","(1512.839, 1555.7]"
768,2009/2010,9867,"[40600, 25753, 18592, 2984, 33964, 38451, 21450, 19277, 37970, 185301, 75350, 75353, 75354, 74721, 75371, 75376, 37489, 38131, 5247]",1333.5,70.1842105263158,CD Tenerife,36,"(70.164, 71.557]","(1291.253, 1396.504]","(69.937, 70.434]","(1229.603, 1346.3]"
769,2009/2010,9868,"[102912, 99333, 37510, 49672, 33929, 107930, 151079, 49836, 29904, 75600, 18388, 75606, 75609, 102619, 75615, 18784, 19435, 74989, 38138]",1317.5,69.34210526315789,Xerez Club Deportivo,34,"(68.771, 70.164]","(1291.253, 1396.504]","(69.176, 69.937]","(1229.603, 1346.3]"
770,2010/2011,10278,"[37511, 30728, 74772, 39580, 26145, 33715, 24630, 75199, 24385, 37443, 37445, 18376, 33609, 38475, 175311, 37455, 96852, 42714, 37470, 37216, 31718, 37497]",1580.0,71.81818181818181,Hércules Club de Fútbol,35,"(71.557, 72.951]","(1501.754, 1607.004]","(71.673, 72.263]","(1555.7, 1584.57]"
771,2010/2011,8581,"[33668, 111237, 34575, 154256, 38546, 41622, 127894, 37916, 41255, 37672, 38449, 58294, 33847, 30271, 30279, 114762, 75214, 33872, 2770, 52563, 38489, 33753, 37484, 74734]",1680.0,70.0,Levante UD,45,"(68.771, 70.164]","(1607.004, 1712.255]","(69.937, 70.434]","(1674.5, 1698.154]"
772,2011/2012,8581,"[111237, 34575, 154256, 38550, 46621, 41255, 37672, 42664, 33847, 30276, 30279, 30922, 38475, 33872, 33753, 37597, 33892, 37484, 74734, 18673, 150769]",1517.0,72.23809523809524,Levante UD,55,"(71.557, 72.951]","(1501.754, 1607.004]","(71.673, 72.263]","(1512.839, 1555.7]"
773,2012/2013,8581,"[30977, 111237, 105351, 35988, 38550, 127894, 46621, 384413, 70949, 41255, 37799, 39474, 33847, 30276, 42312, 38601, 41292, 33872, 33753, 37597, 166111, 75619, 37484, 51949, 303088, 46836]",1864.0,71.6923076923077,Levante UD,46,"(71.557, 72.951]","(1817.505, 1922.755]","(71.673, 72.263]","(1848.8, 1891.036]"
774,2013/2014,8581,"[105351, 35988, 127894, 39834, 46621, 384413, 70949, 38449, 213820, 30276, 24132, 42312, 41292, 41294, 179407, 115798, 37597, 75619, 150632, 37484, 51949, 2796, 46836, 25462, 42873]",1797.5699855699856,71.90279942279943,Levante UD,48,"(71.557, 72.951]","(1712.255, 1817.505]","(71.673, 72.263]","(1782.147, 1809.758]"
775,2014/2015,8581,"[213504, 105351, 127894, 184091, 46621, 384413, 477472, 70949, 211118, 183346, 513086, 33856, 43329, 30276, 24132, 42312, 287691, 41294, 174030, 179407, 364244, 37597, 150632, 37484, 46836, 25462, 42873]",1865.613109113109,69.09678181900404,Levante UD,37,"(68.771, 70.164]","(1817.505, 1922.755]","(68.375, 69.176]","(1848.8, 1891.036]"
776,2015/2016,8581,"[213504, 105351, 346379, 40721, 37656, 184091, 384413, 477472, 280485, 38699, 513086, 37441, 30276, 38469, 287691, 364244, 37597, 476769, 150632, 282473, 37484, 466672, 303088, 301809, 173427, 25462]",1899.6298312798317,73.06268581845505,Levante UD,32,"(72.951, 74.344]","(1817.505, 1922.755]","(72.704, 73.177]","(1891.036, 1953.176]"
777,2010/2011,8560,"[38540, 56846, 38551, 33959, 33960, 37416, 33961, 37421, 150831, 33973, 184138, 47565, 33997, 46289, 102620, 102622, 205278, 28284, 99047, 99054, 32764]",1478.5,70.4047619047619,Real Sociedad,45,"(70.164, 71.557]","(1396.504, 1501.754]","(69.937, 70.434]","(1473.969, 1512.839]"
778,2011/2012,8560,"[38540, 56846, 26010, 33959, 33960, 37421, 282676, 33973, 282678, 184138, 241997, 47565, 33997, 75342, 46289, 102620, 102622, 205278, 99047, 40428, 99054, 28284]",1570.5,71.38636363636364,Real Sociedad,47,"(70.164, 71.557]","(1501.754, 1607.004]","(71.068, 71.673]","(1555.7, 1584.57]"
